CAD Event Number,CAD Event Clearance Description,Call Type,Priority,Initial Call Type,Final Call Type,CAD Event Original Time Queued,CAD Event Arrived Time,Dispatch Precinct,Dispatch Sector,Dispatch Beat,Dispatch Longitude,Dispatch Latitude,Dispatch Reporting Area,CAD Event Response Category,Call Sign Dispatch ID,Call Sign Dispatch Time,First CARE Call Sign At Scene Time,First CARE Call Sign Dispatch Time,First Co-Response Call Sign At Scene Time,First Co-Response Call Sign Dispatch Time,First SPD Call Sign at Scene Time,First SPD Call Sign Dispatch Time,Last CARE Call Sign In-Service Time,Last Co-Response Call Sign In-Service Time,Last SPD Call Sign In-Service Time,CARE Call Sign Total Service Time (s),Co-Response Call Sign Total Service Time (s),SPD Call Sign Total Service Time (s),Call Sign Total Service Time (s),First CARE Call Sign Dispatch Delay Time (s),First CARE Call Sign Response Time (s),First Co-Response Call Sign Dispatch Delay Time (s),First Co-Response Call Sign Response Time (s),First SPD Call Sign Dispatch Delay Time (s),First SPD Call Sign Response Time (s),Call Sign Dispatch Delay Time (s),Call Sign Response Time (s),Call Sign at Scene Time,CAD Event First Response Time (s),Call Sign In-Service Time,Call Type Indicator,Dispatch Neighborhood,Call Type Received Classification
2024000276924,ASSISTANCE RENDERED,ONVIEW,9,OFF DUTY EMPLOYMENT,OFF DUTY EMPLOYMENT,09/29/2024 08:33:42 AM,09/29/2024 08:33:42 AM,WEST,MARY,M3,,,,SPD,2024000276924V7411,09/29/2024 08:33:42 AM,,,,,09/29/2024 08:33:42 AM,09/29/2024 08:33:42 AM,,,09/29/2024 07:36:14 PM,,,39752,39752,,,,,0,0,0,0,09/29/2024 08:33:42 AM,0,09/29/2024 07:36:14 PM,ONVIEW,-,OFFICER_GENERATED
2024000168599,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,PREMISE CHECKS - CRIME PREVENTION,06/21/2024 07:41:10 AM,06/21/2024 07:41:10 AM,EAST,GEORGE,G2,,,,SPD,20240001685992G31,06/21/2024 01:07:35 PM,,,,,06/21/2024 07:41:10 AM,06/21/2024 07:41:10 AM,,,06/21/2024 05:58:08 PM,,,62169,17433,,,,,0,0,19585,31989,06/21/2024 04:34:19 PM,0,06/21/2024 05:58:08 PM,ONVIEW,-,OFFICER_GENERATED
2024000136276,ASSISTANCE RENDERED,ONVIEW,9,OFF DUTY EMPLOYMENT,OFF DUTY EMPLOYMENT,05/19/2024 05:54:26 PM,05/19/2024 05:54:26 PM,WEST,MARY,M1,,,,SPD,2024000136276V8373,05/19/2024 05:54:26 PM,,,,,05/19/2024 05:54:26 PM,05/19/2024 05:54:26 PM,,,05/19/2024 09:58:26 PM,,,14640,14640,,,,,0,0,0,0,05/19/2024 05:54:26 PM,0,05/19/2024 09:58:26 PM,ONVIEW,-,OFFICER_GENERATED
2024000170460,ASSISTANCE RENDERED,ONVIEW,9,OFF DUTY EMPLOYMENT,OFF DUTY EMPLOYMENT,06/22/2024 09:00:22 PM,06/22/2024 09:00:22 PM,NORTH,LINCOLN,L3,,,,SPD,2024000170460V4927,06/22/2024 09:00:22 PM,,,,,06/22/2024 09:00:22 PM,06/22/2024 09:00:22 PM,,,06/23/2024 12:43:09 AM,,,13367,13367,,,,,0,0,0,0,06/22/2024 09:00:22 PM,0,06/23/2024 12:43:09 AM,ONVIEW,-,OFFICER_GENERATED
2024000232404,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - FOOT BEAT (FROM ASSIGNED CAR),ASSIGNED DUTY - FOOT BEAT (FROM ASSIGNED CAR),08/18/2024 03:35:06 PM,08/18/2024 03:35:06 PM,SOUTHWEST,WILLIAM,W1,,,,SPD,20240002324042W91,08/18/2024 03:35:06 PM,,,,,08/18/2024 03:35:06 PM,08/18/2024 03:35:06 PM,,,08/18/2024 06:23:24 PM,,,10098,10098,,,,,0,0,0,0,08/18/2024 03:35:06 PM,0,08/18/2024 06:23:24 PM,ONVIEW,-,OFFICER_GENERATED
2024000255111,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,ASSIGNED DUTY - DETAIL BY SUPERVISOR,09/08/2024 09:15:38 AM,09/08/2024 09:15:38 AM,WEST,KING,K3,,,,SPD,20240002551111Q1,09/08/2024 10:45:26 AM,,,,,09/08/2024 09:15:38 AM,09/08/2024 09:15:38 AM,,,09/08/2024 12:09:26 PM,,,11515,2088,,,,,0,0,5388,5388,09/08/2024 10:45:26 AM,0,09/08/2024 11:20:14 AM,ONVIEW,-,OFFICER_GENERATED
2024000328227,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - OTHER ESCORT,ASSIST PUBLIC - OTHER (NON-SPECIFIED),11/20/2024 07:00:42 AM,11/20/2024 07:00:42 AM,SOUTH,SAM,S1,,,,SPD,2024000328227V9,11/20/2024 07:00:42 AM,,,,,11/20/2024 07:00:42 AM,11/20/2024 07:00:42 AM,,,11/20/2024 07:29:10 AM,,,1708,1708,,,,,0,0,0,0,11/20/2024 07:00:42 AM,0,11/20/2024 07:29:10 AM,ONVIEW,-,OFFICER_GENERATED
2025000024761,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - REPORTS,FOLLOW UP,01/27/2025 05:34:53 AM,01/27/2025 05:34:53 AM,SOUTH,SAM,S1,,,,SPD,20250000247611S22,01/27/2025 05:34:53 AM,,,,,01/27/2025 05:34:53 AM,01/27/2025 05:34:53 AM,,,01/27/2025 07:39:42 AM,,,7489,7489,,,,,0,0,0,0,01/27/2025 05:34:53 AM,0,01/27/2025 07:39:42 AM,ONVIEW,-,OFFICER_GENERATED
2025000045493,ASSISTANCE RENDERED,ONVIEW,9,PREPLANNED EVENT,ASSIST PUBLIC - OTHER (NON-SPECIFIED),02/18/2025 03:28:42 PM,02/18/2025 03:28:42 PM,EAST,EDWARD,E3,,,,SPD,20250000454933E1,02/18/2025 04:27:55 PM,,,,,02/18/2025 03:28:42 PM,02/18/2025 03:28:42 PM,,,02/18/2025 08:24:12 PM,,,64001,16844,,,,,0,0,3553,4942,02/18/2025 04:51:04 PM,0,02/18/2025 06:48:17 PM,ONVIEW,-,OFFICER_GENERATED
2025000077684,ASSISTANCE RENDERED,ONVIEW,9,"ASSIGNED DUTY - STATION DUTY (CLERK,MAIL,ETC)","ASSIGNED DUTY - STATION DUTY (CLERK,MAIL,ETC)",03/23/2025 01:57:33 PM,03/23/2025 01:57:33 PM,WEST,KING,K1,,,,SPD,20250000776842N10,03/23/2025 01:57:33 PM,,,,,03/23/2025 01:57:33 PM,03/23/2025 01:57:33 PM,,,03/23/2025 02:24:47 PM,,,1634,1634,,,,,0,0,0,0,03/23/2025 01:57:33 PM,0,03/23/2025 02:24:47 PM,ONVIEW,-,OFFICER_GENERATED
2024000145980,CANCELLED EVENT,ONVIEW,9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,ASSIGNED DUTY - DETAIL BY SUPERVISOR,05/29/2024 07:04:52 PM,05/29/2024 07:04:52 PM,WEST,KING,K1,,,,CARE,2024000145980CARE13,05/29/2024 07:04:52 PM,05/29/2024 07:04:52 PM,05/29/2024 07:04:52 PM,,,,,05/29/2024 07:10:14 PM,,,644,,,644,0,0,,,,,0,0,05/29/2024 07:04:52 PM,0,05/29/2024 07:10:14 PM,ONVIEW,-,OFFICER_GENERATED
2024000324397,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,ASSIGNED DUTY - DETAIL BY SUPERVISOR,11/16/2024 05:57:51 AM,11/16/2024 05:57:51 AM,WEST,DAVID,D2,,,,SPD,2024000324397TRUC5,11/16/2024 05:57:51 AM,,,,,11/16/2024 05:57:51 AM,11/16/2024 05:57:51 AM,,,11/16/2024 11:51:50 AM,,,11457,11457,,,,,0,0,0,0,11/16/2024 05:57:51 AM,0,11/16/2024 11:51:50 AM,ONVIEW,-,OFFICER_GENERATED
2025000053115,ASSISTANCE RENDERED,ONVIEW,9,"ASSIGNED DUTY - COMMUNITY,SCHOOL,SPECIAL EVENT",PREMISE CHECKS - BUSINESS CHECK,02/26/2025 10:13:44 AM,02/26/2025 10:13:44 AM,WEST,KING,K3,,,,SPD,20250000531152K2,02/26/2025 10:13:44 AM,,,,,02/26/2025 10:13:44 AM,02/26/2025 10:13:44 AM,,,02/26/2025 01:09:47 PM,,,21126,21126,,,,,0,0,0,0,02/26/2025 10:13:44 AM,0,02/26/2025 01:09:47 PM,ONVIEW,-,OFFICER_GENERATED
2025000046108,ASSISTANCE RENDERED,ONVIEW,9,OFF DUTY EMPLOYMENT,OFF DUTY EMPLOYMENT,02/19/2025 09:20:48 AM,02/19/2025 09:20:48 AM,SOUTHWEST,FRANK,F3,,,,SPD,2025000046108V5653,02/19/2025 09:20:48 AM,,,,,02/19/2025 09:20:48 AM,02/19/2025 09:20:48 AM,,,02/19/2025 12:07:03 PM,,,9975,9975,,,,,0,0,0,0,02/19/2025 09:20:48 AM,0,02/19/2025 12:07:03 PM,ONVIEW,-,OFFICER_GENERATED
2025000089511,ASSISTANCE RENDERED,ONVIEW,9,OFF DUTY EMPLOYMENT,OFF DUTY EMPLOYMENT,04/04/2025 07:18:36 AM,04/04/2025 07:18:36 AM,EAST,EDWARD,E2,,,,SPD,2025000089511V9715,04/04/2025 07:18:36 AM,,,,,04/04/2025 07:18:36 AM,04/04/2025 07:18:36 AM,,,04/04/2025 02:21:30 PM,,,25374,25374,,,,,0,0,0,0,04/04/2025 07:18:36 AM,0,04/04/2025 02:21:30 PM,ONVIEW,-,OFFICER_GENERATED
2024000153820,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,PREMISE CHECKS - CRIME PREVENTION,06/06/2024 06:34:13 PM,06/06/2024 06:34:13 PM,EAST,GEORGE,G2,,,,SPD,20240001538203G33,06/06/2024 07:16:37 PM,,,,,06/06/2024 06:34:13 PM,06/06/2024 06:34:13 PM,,,06/06/2024 08:26:25 PM,,,29159,7882,,,,,0,0,2544,3772,06/06/2024 07:37:05 PM,0,06/06/2024 08:22:18 PM,ONVIEW,-,OFFICER_GENERATED
2024000163729,ASSISTANCE RENDERED,ONVIEW,9,OFF DUTY EMPLOYMENT,OFF DUTY EMPLOYMENT,06/16/2024 07:44:49 AM,06/16/2024 07:44:49 AM,EAST,EDWARD,E3,,,,SPD,2024000163729V7666,06/16/2024 08:02:58 AM,,,,,06/16/2024 07:44:49 AM,06/16/2024 07:44:49 AM,,,06/16/2024 01:03:07 PM,,,31360,12262,,,,,0,0,1089,1681,06/16/2024 08:12:50 AM,0,06/16/2024 12:58:29 PM,ONVIEW,-,OFFICER_GENERATED
2024000164537,ASSISTANCE RENDERED,ONVIEW,9,OFF DUTY EMPLOYMENT,OFF DUTY EMPLOYMENT,06/17/2024 07:17:36 AM,06/17/2024 07:17:36 AM,WEST,DAVID,D1,,,,SPD,2024000164537V7297,06/17/2024 07:17:36 AM,,,,,06/17/2024 07:17:36 AM,06/17/2024 07:17:36 AM,,,06/17/2024 03:00:11 PM,,,27755,27755,,,,,0,0,0,0,06/17/2024 07:17:36 AM,0,06/17/2024 03:00:11 PM,ONVIEW,-,OFFICER_GENERATED
2024000269766,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,ASSIGNED DUTY - DETAIL BY SUPERVISOR,09/22/2024 09:39:04 AM,09/22/2024 09:39:04 AM,UNKNOWN,,KS,,,,SPD,20240002697661K3,09/22/2024 09:39:04 AM,,,,,09/22/2024 09:39:04 AM,09/22/2024 09:39:04 AM,,,09/22/2024 10:34:33 AM,,,6658,6658,,,,,0,0,0,0,09/22/2024 09:39:04 AM,0,09/22/2024 10:34:33 AM,ONVIEW,-,OFFICER_GENERATED
2024000346764,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,ASSIGNED DUTY - DETAIL BY SUPERVISOR,12/10/2024 08:30:42 AM,12/10/2024 08:30:42 AM,WEST,KING,K1,,,,SPD,20240003467641G3,12/10/2024 08:30:42 AM,,,,,12/10/2024 08:30:42 AM,12/10/2024 08:30:42 AM,,,12/10/2024 11:10:10 AM,,,19136,19136,,,,,0,0,0,0,12/10/2024 08:30:42 AM,0,12/10/2024 11:10:10 AM,ONVIEW,-,OFFICER_GENERATED
2024000365570,ASSISTANCE RENDERED,ONVIEW,9,"ASSIGNED DUTY - STATION DUTY (CLERK,MAIL,ETC)","ASSIGNED DUTY - STATION DUTY (CLERK,MAIL,ETC)",12/30/2024 08:33:49 PM,12/30/2024 08:33:49 PM,NORTH,NORA,N3,,,,SPD,20240003655703L09,12/30/2024 08:33:49 PM,,,,,12/30/2024 08:33:49 PM,12/30/2024 08:33:49 PM,,,12/30/2024 09:04:07 PM,,,1818,1818,,,,,0,0,0,0,12/30/2024 08:33:49 PM,0,12/30/2024 09:04:07 PM,ONVIEW,-,OFFICER_GENERATED
2025000036095,ASSISTANCE RENDERED,ONVIEW,9,OFF DUTY EMPLOYMENT,OFF DUTY EMPLOYMENT,02/08/2025 09:02:37 AM,02/08/2025 09:02:38 AM,WEST,QUEEN,Q3,,,,SPD,2025000036095V5730,02/08/2025 09:02:38 AM,,,,,02/08/2025 09:02:38 AM,02/08/2025 09:02:38 AM,,,02/08/2025 05:43:37 PM,,,31259,31259,,,,,1,1,1,1,02/08/2025 09:02:38 AM,1,02/08/2025 05:43:37 PM,ONVIEW,-,OFFICER_GENERATED
2025000061989,UNABLE TO LOCATE INCIDENT OR COMPLAINANT,"TELEPHONE OTHER, NOT 911",9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,"WEAPON,PERSON WITH - OTHER WEAPON",03/07/2025 12:24:12 PM,03/07/2025 12:24:14 PM,WEST,MARY,M2,,,,SPD,2025000061989Z31,03/07/2025 12:24:22 PM,,,,,03/07/2025 12:24:14 PM,03/07/2025 12:24:14 PM,,,03/07/2025 10:22:12 PM,,,249678,35870,,,,,2,2,10,10,03/07/2025 12:24:22 PM,2,03/07/2025 10:22:12 PM,DISPATCH,-,COMMUNITY_GENERATED
2025000078646,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,ASSIGNED DUTY - DETAIL BY SUPERVISOR,03/24/2025 02:39:02 PM,03/24/2025 02:39:02 PM,NORTH,BOY,B3,,,,SPD,2025000078646HBR2,03/24/2025 02:39:02 PM,,,,,03/24/2025 02:39:02 PM,03/24/2025 02:39:02 PM,,,03/24/2025 02:54:07 PM,,,905,905,,,,,0,0,0,0,03/24/2025 02:39:02 PM,0,03/24/2025 02:54:07 PM,ONVIEW,-,OFFICER_GENERATED
2024000238935,ASSISTANCE RENDERED,ONVIEW,9,STADIUM EVENT ASSIGNMENT,ASSIGNED DUTY - CENTURYLINK STADIUM,08/24/2024 11:04:32 AM,08/24/2024 11:04:32 AM,UNKNOWN,,TRF,,,,SPD,2024000238935T6,08/24/2024 11:04:32 AM,,,,,08/24/2024 11:04:32 AM,08/24/2024 11:04:32 AM,,,08/24/2024 11:56:39 PM,,,46327,46327,,,,,0,0,0,0,08/24/2024 11:04:32 AM,0,08/24/2024 11:56:39 PM,ONVIEW,-,OFFICER_GENERATED
2024000154947,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,ASSIGNED DUTY - DETAIL BY SUPERVISOR,06/07/2024 08:19:20 PM,06/07/2024 08:19:20 PM,NORTH,JOHN,J1,,,,SPD,20240001549473J82,06/07/2024 08:19:20 PM,,,,,06/07/2024 08:19:20 PM,06/07/2024 08:19:20 PM,,,06/07/2024 11:04:09 PM,,,9889,9889,,,,,0,0,0,0,06/07/2024 08:19:20 PM,0,06/07/2024 11:04:09 PM,ONVIEW,-,OFFICER_GENERATED
2024000185471,ASSISTANCE RENDERED,ONVIEW,9,STADIUM EVENT ASSIGNMENT,TRAFFIC - TRAFFIC CONTROL (SPECIAL EVENTS),07/06/2024 04:59:39 PM,07/06/2024 04:59:39 PM,WEST,KING,K2,,,,SPD,2024000185471T2,07/06/2024 04:59:39 PM,,,,,07/06/2024 04:59:39 PM,07/06/2024 04:59:39 PM,,,07/06/2024 10:24:37 PM,,,19498,19498,,,,,0,0,0,0,07/06/2024 04:59:39 PM,0,07/06/2024 10:24:37 PM,ONVIEW,-,OFFICER_GENERATED
2024000208515,ASSISTANCE RENDERED,"TELEPHONE OTHER, NOT 911",9,PREPLANNED EVENT,"ASSIGNED DUTY - COMMUNITY,SCHOOL,SPECIAL EVENT",07/27/2024 12:17:44 PM,07/27/2024 12:50:04 PM,WEST,QUEEN,Q3,,,,SPD,20240002085152I,07/27/2024 12:59:52 PM,,,,,07/27/2024 12:50:04 PM,07/27/2024 12:50:04 PM,,,07/27/2024 07:15:44 PM,,,883449,22552,,,,,1940,1940,2528,2528,07/27/2024 12:59:52 PM,1940,07/27/2024 07:15:44 PM,DISPATCH,-,COMMUNITY_GENERATED
2024000337987,ASSISTANCE RENDERED,ONVIEW,9,STADIUM EVENT ASSIGNMENT,STADIUM EVENT ASSIGNMENT,11/30/2024 05:15:45 PM,11/30/2024 05:15:45 PM,WEST,QUEEN,Q3,,,,SPD,2024000337987364,11/30/2024 05:15:45 PM,,,,,11/30/2024 05:15:45 PM,11/30/2024 05:15:45 PM,,,11/30/2024 11:48:52 PM,,,23587,23587,,,,,0,0,0,0,11/30/2024 05:15:45 PM,0,11/30/2024 11:48:52 PM,ONVIEW,-,OFFICER_GENERATED
2024000348680,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,DIRECTED PATROL ACTIVITY,12/12/2024 09:25:12 AM,12/12/2024 09:25:13 AM,WEST,MARY,M3,,,,SPD,20240003486801M31,12/12/2024 11:08:17 AM,,,,,12/12/2024 09:25:13 AM,12/12/2024 09:25:13 AM,,,12/12/2024 01:36:06 PM,,,23478,8524,,,,,1,1,6185,6185,12/12/2024 11:08:17 AM,1,12/12/2024 01:30:21 PM,ONVIEW,-,OFFICER_GENERATED
2025000088548,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,AUTOMOBILES - ABANDONED CAR,04/03/2025 09:31:54 AM,04/03/2025 09:31:54 AM,SOUTHWEST,FRANK,F3,,,,SPD,2025000088548P323,04/03/2025 09:39:46 AM,,,,,04/03/2025 09:31:54 AM,04/03/2025 09:31:54 AM,,,04/03/2025 11:12:47 AM,,,16113,4560,,,,,0,0,472,472,04/03/2025 09:39:46 AM,0,04/03/2025 11:12:47 AM,ONVIEW,-,OFFICER_GENERATED
2024000217034,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,ASSIGNED DUTY - DETAIL BY SUPERVISOR,08/04/2024 12:34:28 PM,08/04/2024 12:34:28 PM,UNKNOWN,,WS,,,,SPD,20240002170342W91,08/04/2024 03:52:23 PM,,,,,08/04/2024 12:34:28 PM,08/04/2024 12:34:28 PM,,,08/04/2024 06:03:28 PM,,,20706,494,,,,,0,0,11875,,,0,08/04/2024 04:00:37 PM,ONVIEW,-,OFFICER_GENERATED
2024000237938,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,ASSIST PUBLIC - OTHER (NON-SPECIFIED),08/23/2024 11:18:51 AM,08/23/2024 11:18:51 AM,NORTH,BOY,B2,,,,SPD,2024000237938HBR4,08/23/2024 11:18:51 AM,,,,,08/23/2024 11:18:51 AM,08/23/2024 11:18:51 AM,,,08/23/2024 02:14:12 PM,,,10521,10521,,,,,0,0,0,0,08/23/2024 11:18:51 AM,0,08/23/2024 02:14:12 PM,ONVIEW,-,OFFICER_GENERATED
2024000187446,ASSISTANCE RENDERED,ONVIEW,9,OFF DUTY EMPLOYMENT,OFF DUTY EMPLOYMENT,07/08/2024 02:55:53 PM,07/08/2024 02:55:53 PM,WEST,DAVID,D3,,,,SPD,2024000187446V7165,07/08/2024 02:55:53 PM,,,,,07/08/2024 02:55:53 PM,07/08/2024 02:55:53 PM,,,07/08/2024 07:07:31 PM,,,15098,15098,,,,,0,0,0,0,07/08/2024 02:55:53 PM,0,07/08/2024 07:07:31 PM,ONVIEW,-,OFFICER_GENERATED
2024000247751,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,PREMISE CHECKS - CRIME PREVENTION,09/01/2024 04:44:09 PM,09/01/2024 04:44:09 PM,WEST,KING,K3,,,,SPD,20240002477512G21,09/01/2024 04:44:09 PM,,,,,09/01/2024 04:44:09 PM,09/01/2024 04:44:09 PM,,,09/01/2024 07:53:31 PM,,,9319,2432,,,,,0,0,0,0,09/01/2024 04:44:09 PM,0,09/01/2024 06:06:16 PM,ONVIEW,-,OFFICER_GENERATED
2024000312506,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,DIRECTED PATROL ACTIVITY,11/04/2024 02:11:43 AM,11/04/2024 02:11:44 AM,WEST,MARY,M3,,,,SPD,20240003125063D91,11/04/2024 02:11:44 AM,,,,,11/04/2024 02:11:44 AM,11/04/2024 02:11:44 AM,,,11/04/2024 04:23:31 AM,,,15814,15814,,,,,1,1,1,1,11/04/2024 02:11:44 AM,1,11/04/2024 04:23:31 AM,ONVIEW,-,OFFICER_GENERATED
2025000078251,RESPONDING UNIT(S) CANCELLED BY RADIO,ONVIEW,9,OFF DUTY EMPLOYMENT,OFF DUTY EMPLOYMENT,03/24/2025 07:22:31 AM,03/24/2025 07:22:31 AM,NORTH,LINCOLN,L1,,,,SPD,2025000078251V8107,03/24/2025 07:22:31 AM,,,,,03/24/2025 07:22:31 AM,03/24/2025 07:22:31 AM,,,03/24/2025 02:27:11 PM,,,25480,25480,,,,,0,0,0,0,03/24/2025 07:22:31 AM,0,03/24/2025 02:27:11 PM,ONVIEW,-,OFFICER_GENERATED
2024000145064,ASSISTANCE RENDERED,ONVIEW,9,OFF DUTY EMPLOYMENT,OFF DUTY EMPLOYMENT,05/28/2024 07:26:22 PM,05/28/2024 07:26:22 PM,WEST,MARY,M2,,,,SPD,2024000145064V5850,05/28/2024 07:26:22 PM,,,,,05/28/2024 07:26:22 PM,05/28/2024 07:26:22 PM,,,05/29/2024 12:03:40 AM,,,16638,16638,,,,,0,0,0,0,05/28/2024 07:26:22 PM,0,05/29/2024 12:03:40 AM,ONVIEW,-,OFFICER_GENERATED
2024000147965,ASSISTANCE RENDERED,ONVIEW,9,OFF DUTY EMPLOYMENT,OFF DUTY EMPLOYMENT,05/31/2024 07:17:16 PM,05/31/2024 07:17:16 PM,NORTH,NORA,N1,,,,SPD,2024000147965V8891,05/31/2024 07:17:16 PM,,,,,05/31/2024 07:17:16 PM,05/31/2024 07:17:16 PM,,,06/01/2024 12:01:41 AM,,,17065,17065,,,,,0,0,0,0,05/31/2024 07:17:16 PM,0,06/01/2024 12:01:41 AM,ONVIEW,-,OFFICER_GENERATED
2024000238911,ASSISTANCE RENDERED,ONVIEW,9,"ASSIGNED DUTY - COMMUNITY,SCHOOL,SPECIAL EVENT","ASSIGNED DUTY - COMMUNITY,SCHOOL,SPECIAL EVENT",08/24/2024 10:42:47 AM,08/24/2024 10:42:47 AM,SOUTHWEST,WILLIAM,W1,,,,SPD,2024000238911CSO33,08/24/2024 01:01:56 PM,,,,,08/24/2024 10:42:47 AM,08/24/2024 10:42:47 AM,,,08/24/2024 03:19:40 PM,,,49451,16518,,,,,0,0,8349,8349,08/24/2024 01:01:56 PM,0,08/24/2024 03:19:35 PM,ONVIEW,-,OFFICER_GENERATED
2024000325570,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,ASSIGNED DUTY - DETAIL BY SUPERVISOR,11/17/2024 02:05:00 PM,11/17/2024 02:05:00 PM,WEST,DAVID,D2,,,,SPD,2024000325570TRUC5,11/17/2024 02:05:00 PM,,,,,11/17/2024 02:05:00 PM,11/17/2024 02:05:00 PM,,,11/17/2024 02:30:15 PM,,,1515,1515,,,,,0,0,0,0,11/17/2024 02:05:00 PM,0,11/17/2024 02:30:15 PM,ONVIEW,-,OFFICER_GENERATED
2024000178313,DUPLICATE EVENT,ONVIEW,9,"ASSIGNED DUTY - COMMUNITY,SCHOOL,SPECIAL EVENT","ASSIGNED DUTY - COMMUNITY,SCHOOL,SPECIAL EVENT",06/30/2024 06:39:52 AM,06/30/2024 06:39:52 AM,WEST,DAVID,D2,,,,SPD,2024000178313252,06/30/2024 06:39:52 AM,,,,,06/30/2024 06:39:52 AM,06/30/2024 06:39:52 AM,,,06/30/2024 09:45:26 AM,,,11134,11134,,,,,0,0,0,0,06/30/2024 06:39:52 AM,0,06/30/2024 09:45:26 AM,ONVIEW,-,OFFICER_GENERATED
2024000294512,ASSISTANCE RENDERED,ONVIEW,9,"ASSIGNED DUTY - STATION DUTY (CLERK,MAIL,ETC)","ASSIGNED DUTY - STATION DUTY (CLERK,MAIL,ETC)",10/17/2024 02:22:15 AM,10/17/2024 02:22:15 AM,NORTH,NORA,N3,,,,SPD,20240002945123L09,10/17/2024 02:22:15 AM,,,,,10/17/2024 02:22:15 AM,10/17/2024 02:22:15 AM,,,10/17/2024 03:48:46 AM,,,5191,5191,,,,,0,0,0,0,10/17/2024 02:22:15 AM,0,10/17/2024 03:48:46 AM,ONVIEW,-,OFFICER_GENERATED
2025000061989,UNABLE TO LOCATE INCIDENT OR COMPLAINANT,"TELEPHONE OTHER, NOT 911",9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,"WEAPON,PERSON WITH - OTHER WEAPON",03/07/2025 12:24:12 PM,03/07/2025 12:24:14 PM,WEST,MARY,M2,,,,SPD,2025000061989Z15,03/07/2025 12:24:22 PM,,,,,03/07/2025 12:24:14 PM,03/07/2025 12:24:14 PM,,,03/07/2025 10:22:12 PM,,,249678,35870,,,,,2,2,10,10,03/07/2025 12:24:22 PM,2,03/07/2025 10:22:12 PM,DISPATCH,-,COMMUNITY_GENERATED
2025000075653,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - DETAIL BY SUPERVISOR,ASSIST OTHER AGENCY - CITY AGENCY,03/21/2025 10:31:14 AM,03/21/2025 10:31:14 AM,WEST,MARY,M2,,,,SPD,2025000075653Z13,03/21/2025 10:31:46 AM,,,,,03/21/2025 10:31:14 AM,03/21/2025 10:31:14 AM,,,03/21/2025 12:22:34 PM,,,25067,6648,,,,,0,0,32,32,03/21/2025 10:31:46 AM,0,03/21/2025 12:22:34 PM,ONVIEW,-,OFFICER_GENERATED
2024000129965,ASSISTANCE RENDERED,ONVIEW,9,ASSIGNED DUTY - IN-SERVICE TRAINING,ASSIGNED DUTY - IN-SERVICE TRAINING,05/13/2024 12:28:13 PM,05/13/2024 12:28:13 PM,WEST,DAVID,D2,,,,SPD,20240001299652D84,05/13/2024 12:28:13 PM,,,,,05/13/2024 12:28:13 PM,05/13/2024 12:28:13 PM,,,05/13/2024 12:33:08 PM,,,590,590,,,,,0,0,0,0,05/13/2024 12:28:13 PM,0,05/13/2024 12:33:08 PM,ONVIEW,-,OFFICER_GENERATED
